Gene	CG_sites	mCG_sites	CG_reads	mCG_reads	CG_methylation_level	CHG_sites	mCHG_sites	CHG_reads	mCHG_reads	CHG_methylation_level	CHH_sites	mCHH_sites	CHH_reads	mCHH_reads	CHH_methylation_level	C_sites	mC_sites	C_reads	mC_reads	C_methylation_level
LOC_Os02g04640	6	2	27	7	0.259259259259	16	0	108	0	0.0	38	0	224	0	0.0	60	2	359	7	0.0194986072423
LOC_Os02g04650	18	0	71	1	0.0140845070423	13	0	56	1	0.0178571428571	46	0	192	1	0.00520833333333	77	0	319	3	0.00940438871473
LOC_Os02g04660	9	1	39	3	0.0769230769231	12	0	56	0	0.0	48	0	221	0	0.0	69	1	316	3	0.00949367088608
LOC_Os02g04670	6	0	40	0	0.0	12	0	82	1	0.0121951219512	49	0	308	1	0.00324675324675	67	0	430	2	0.0046511627907
LOC_Os02g04680	0	0	0	0	nan	23	0	135	2	0.0148148148148	34	0	206	3	0.0145631067961	57	0	341	5	0.0146627565982
LOC_Os02g04690	14	0	61	0	0.0	29	0	125	0	0.0	37	0	161	0	0.0	80	0	347	0	0.0
LOC_Os02g04700	30	0	107	1	0.00934579439252	21	0	70	0	0.0	71	0	219	1	0.00456621004566	122	0	396	2	0.00505050505051
LOC_Os02g04710	12	0	56	1	0.0178571428571	11	0	38	0	0.0	36	0	134	0	0.0	59	0	228	1	0.00438596491228
LOC_Os02g04725	5	1	21	6	0.285714285714	6	0	30	0	0.0	41	0	145	1	0.00689655172414	52	1	196	7	0.0357142857143
LOC_Os02g04730	5	1	26	7	0.269230769231	11	0	41	0	0.0	37	0	139	1	0.00719424460432	53	1	206	8	0.0388349514563
LOC_Os02g04740	25	0	25	0	0.0	4	0	5	0	0.0	2	0	2	0	0.0	31	0	32	0	0.0
LOC_Os02g04750	10	0	56	0	0.0	9	0	44	0	0.0	52	0	242	0	0.0	71	0	342	0	0.0
LOC_Os02g04760	11	8	53	47	0.88679245283	3	2	17	6	0.352941176471	34	7	178	25	0.140449438202	48	17	248	78	0.314516129032
LOC_Os02g04770	1	0	1	0	0.0	0	0	0	0	nan	0	0	0	0	nan	1	0	1	0	0.0
LOC_Os02g04780	10	0	31	0	0.0	5	0	18	0	0.0	8	0	22	0	0.0	23	0	71	0	0.0
LOC_Os02g04790	12	0	23	0	0.0	15	0	38	1	0.0263157894737	41	0	108	0	0.0	68	0	169	1	0.00591715976331
LOC_Os02g04800	15	8	59	33	0.559322033898	22	0	74	1	0.0135135135135	64	0	211	2	0.00947867298578	101	8	344	36	0.104651162791
LOC_Os02g04810	10	8	33	33	1.0	20	0	62	1	0.0161290322581	54	0	181	1	0.00552486187845	84	8	276	35	0.126811594203
LOC_Os02g04820	2	0	4	4	1.0	1	0	2	0	0.0	3	0	6	0	0.0	6	0	12	4	0.333333333333
LOC_Os02g04840	10	6	49	18	0.367346938776	15	0	68	0	0.0	41	0	179	2	0.0111731843575	66	6	296	20	0.0675675675676
LOC_Os02g04850	52	0	161	0	0.0	26	0	72	0	0.0	31	0	101	0	0.0	109	0	334	0	0.0
LOC_Os02g04860	10	0	34	0	0.0	9	0	28	0	0.0	25	0	87	0	0.0	44	0	149	0	0.0
LOC_Os02g04880	0	0	0	0	nan	6	2	38	5	0.131578947368	41	1	334	7	0.0209580838323	47	3	372	12	0.0322580645161
LOC_Os02g04890	0	0	0	0	nan	0	0	0	0	nan	1	0	1	0	0.0	1	0	1	0	0.0
LOC_Os02g04900	24	0	61	0	0.0	10	0	33	0	0.0	31	0	99	0	0.0	65	0	193	0	0.0
LOC_Os02g04915	0	0	0	0	nan	0	0	0	0	nan	1	0	6	0	0.0	1	0	6	0	0.0
LOC_Os02g04945	2	1	9	3	0.333333333333	14	0	74	1	0.0135135135135	43	0	168	0	0.0	59	1	251	4	0.0159362549801
LOC_Os02g04950	1	0	7	0	0.0	13	0	72	1	0.0138888888889	41	0	214	0	0.0	55	0	293	1	0.00341296928328
LOC_Os02g04960	41	0	92	0	0.0	14	0	35	0	0.0	32	0	105	0	0.0	87	0	232	0	0.0
LOC_Os02g04970	29	0	135	2	0.0148148148148	13	0	34	0	0.0	27	0	65	0	0.0	69	0	234	2	0.00854700854701
LOC_Os02g04990	0	0	0	0	nan	0	0	0	0	nan	1	0	3	0	0.0	1	0	3	0	0.0
LOC_Os02g05000	10	0	43	0	0.0	6	0	29	0	0.0	55	0	238	0	0.0	71	0	310	0	0.0
LOC_Os02g05030	0	0	0	0	nan	16	0	98	1	0.0102040816327	42	0	244	1	0.00409836065574	58	0	342	2	0.00584795321637
LOC_Os02g05040	31	0	86	1	0.0116279069767	15	0	41	0	0.0	39	0	71	1	0.0140845070423	85	0	198	2	0.010101010101
LOC_Os02g05050	0	0	0	0	nan	0	0	0	0	nan	1	0	1	0	0.0	1	0	1	0	0.0
LOC_Os02g05060	0	0	0	0	nan	14	0	46	0	0.0	56	0	131	4	0.030534351145	70	0	177	4	0.0225988700565
LOC_Os02g05070	30	0	57	6	0.105263157895	11	0	21	0	0.0	40	0	103	2	0.0194174757282	81	0	181	8	0.0441988950276
LOC_Os02g05090	1	0	1	1	1.0	0	0	0	0	nan	0	0	0	0	nan	1	0	1	1	1.0
LOC_Os02g05120	22	0	33	0	0.0	10	0	19	0	0.0	17	0	28	0	0.0	49	0	80	0	0.0
LOC_Os02g05140	8	0	34	0	0.0	12	0	50	0	0.0	40	0	189	0	0.0	60	0	273	0	0.0
LOC_Os02g05190	1	0	4	0	0.0	0	0	0	0	nan	0	0	0	0	nan	1	0	4	0	0.0
LOC_Os02g05199	3	0	8	0	0.0	9	0	43	0	0.0	46	0	223	1	0.00448430493274	58	0	274	1	0.0036496350365
LOC_Os02g05240	0	0	0	0	nan	1	0	1	0	0.0	0	0	0	0	nan	1	0	1	0	0.0
LOC_Os02g05244	4	0	12	0	0.0	2	0	7	0	0.0	9	0	30	1	0.0333333333333	15	0	49	1	0.0204081632653
LOC_Os02g05250	11	0	12	0	0.0	10	0	11	0	0.0	16	0	16	0	0.0	37	0	39	0	0.0
LOC_Os02g05270	22	14	99	94	0.949494949495	17	8	84	49	0.583333333333	37	0	166	3	0.0180722891566	76	22	349	146	0.418338108883
LOC_Os02g05280	1	1	6	6	1.0	0	0	0	0	nan	0	0	0	0	nan	1	1	6	6	1.0
LOC_Os02g05290	0	0	0	0	nan	0	0	0	0	nan	1	0	4	0	0.0	1	0	4	0	0.0
LOC_Os02g05300	8	0	38	0	0.0	11	0	59	0	0.0	48	0	237	1	0.0042194092827	67	0	334	1	0.00299401197605
LOC_Os02g05310	0	0	0	0	nan	0	0	0	0	nan	1	0	1	0	0.0	1	0	1	0	0.0
LOC_Os02g05320	7	0	7	1	0.142857142857	1	0	1	0	0.0	6	0	6	0	0.0	14	0	14	1	0.0714285714286
LOC_Os02g05330	2	2	9	7	0.777777777778	13	0	72	0	0.0	41	0	236	2	0.00847457627119	56	2	317	9	0.0283911671924
LOC_Os02g05340	24	0	71	0	0.0	9	0	30	0	0.0	18	0	38	0	0.0	51	0	139	0	0.0
LOC_Os02g05350	8	0	15	0	0.0	4	0	10	0	0.0	15	0	20	0	0.0	27	0	45	0	0.0
LOC_Os02g05360	24	22	131	120	0.916030534351	13	0	70	0	0.0	38	0	199	2	0.0100502512563	75	22	400	122	0.305
LOC_Os02g05400	2	0	8	0	0.0	11	0	39	0	0.0	26	0	79	0	0.0	39	0	126	0	0.0
LOC_Os02g05410	6	0	15	1	0.0666666666667	15	0	33	0	0.0	44	0	130	1	0.00769230769231	65	0	178	2	0.0112359550562
LOC_Os02g05420	0	0	0	0	nan	0	0	0	0	nan	1	0	1	0	0.0	1	0	1	0	0.0
LOC_Os02g05430	16	4	32	26	0.8125	7	0	17	0	0.0	24	0	42	0	0.0	47	4	91	26	0.285714285714
LOC_Os02g05450	4	0	36	1	0.0277777777778	18	0	131	2	0.0152671755725	35	0	172	1	0.00581395348837	57	0	339	4	0.0117994100295
LOC_Os02g05460	25	8	57	56	0.982456140351	17	10	51	37	0.725490196078	46	3	138	23	0.166666666667	88	21	246	116	0.471544715447
LOC_Os02g05470	8	0	22	0	0.0	11	0	49	0	0.0	50	0	229	1	0.00436681222707	69	0	300	1	0.00333333333333
LOC_Os02g05480	12	12	64	59	0.921875	16	0	93	2	0.0215053763441	47	0	276	2	0.00724637681159	75	12	433	63	0.145496535797
LOC_Os02g05490	0	0	0	0	nan	2	0	10	0	0.0	8	0	28	0	0.0	10	0	38	0	0.0
LOC_Os02g05500	12	0	21	1	0.047619047619	2	0	4	0	0.0	9	0	17	0	0.0	23	0	42	1	0.0238095238095
LOC_Os02g05510	22	0	61	0	0.0	8	0	25	0	0.0	35	0	98	0	0.0	65	0	184	0	0.0
LOC_Os02g05520	11	0	21	0	0.0	2	0	3	0	0.0	12	0	16	0	0.0	25	0	40	0	0.0
LOC_Os02g05530	1	0	2	1	0.5	0	0	0	0	nan	0	0	0	0	nan	1	0	2	1	0.5
LOC_Os02g05540	0	0	0	0	nan	0	0	0	0	nan	1	0	5	0	0.0	1	0	5	0	0.0
LOC_Os02g05590	0	0	0	0	nan	0	0	0	0	nan	1	0	3	0	0.0	1	0	3	0	0.0
LOC_Os02g05600	16	0	40	3	0.075	5	0	13	0	0.0	9	0	20	0	0.0	30	0	73	3	0.041095890411
LOC_Os02g05610	6	0	20	0	0.0	3	0	8	0	0.0	17	0	29	0	0.0	26	0	57	0	0.0
LOC_Os02g05620	8	3	23	20	0.869565217391	19	0	54	0	0.0	47	0	124	0	0.0	74	3	201	20	0.0995024875622
LOC_Os02g05630	10	0	84	1	0.0119047619048	2	0	10	0	0.0	8	0	16	0	0.0	20	0	110	1	0.00909090909091
LOC_Os02g05640	0	0	0	0	nan	0	0	0	0	nan	1	0	1	0	0.0	1	0	1	0	0.0
LOC_Os02g05650	32	0	77	0	0.0	15	0	42	0	0.0	24	0	58	1	0.0172413793103	71	0	177	1	0.00564971751412
LOC_Os02g05660	14	6	49	38	0.775510204082	12	0	45	0	0.0	47	0	129	0	0.0	73	6	223	38	0.170403587444
LOC_Os02g05670	41	0	91	0	0.0	22	0	49	0	0.0	38	0	91	0	0.0	101	0	231	0	0.0
LOC_Os02g05680	24	0	71	0	0.0	14	0	32	0	0.0	31	0	54	0	0.0	69	0	157	0	0.0
LOC_Os02g05686	2	0	9	0	0.0	0	0	0	0	nan	6	0	22	0	0.0	8	0	31	0	0.0
LOC_Os02g05692	4	2	30	7	0.233333333333	16	0	112	0	0.0	37	0	247	3	0.0121457489879	57	2	389	10	0.025706940874
LOC_Os02g05700	39	0	136	0	0.0	11	0	24	0	0.0	34	0	88	1	0.0113636363636	84	0	248	1	0.00403225806452
LOC_Os02g05710	8	5	34	31	0.911764705882	8	0	46	0	0.0	47	0	309	4	0.0129449838188	63	5	389	35	0.0899742930591
LOC_Os02g05730	6	0	15	0	0.0	10	0	29	0	0.0	34	0	71	0	0.0	50	0	115	0	0.0
LOC_Os02g05744	48	0	148	2	0.0135135135135	20	0	57	2	0.0350877192982	28	0	43	0	0.0	96	0	248	4	0.0161290322581
LOC_Os02g05760	0	0	0	0	nan	1	0	9	0	0.0	0	0	0	0	nan	1	0	9	0	0.0
LOC_Os02g05770	30	0	49	0	0.0	20	0	30	0	0.0	57	0	105	0	0.0	107	0	184	0	0.0
LOC_Os02g05780	0	0	0	0	nan	0	0	0	0	nan	1	0	1	0	0.0	1	0	1	0	0.0
LOC_Os02g05790	7	4	25	23	0.92	10	0	32	0	0.0	34	0	114	2	0.0175438596491	51	4	171	25	0.146198830409
LOC_Os02g05800	19	0	63	0	0.0	16	0	49	0	0.0	47	0	190	0	0.0	82	0	302	0	0.0
LOC_Os02g05810	6	0	32	0	0.0	9	0	27	0	0.0	38	0	124	1	0.00806451612903	53	0	183	1	0.00546448087432
LOC_Os02g05820	8	0	26	0	0.0	5	0	17	0	0.0	33	0	95	2	0.0210526315789	46	0	138	2	0.0144927536232
LOC_Os02g05830	0	0	0	0	nan	0	0	0	0	nan	1	0	4	0	0.0	1	0	4	0	0.0
LOC_Os02g05840	8	6	33	30	0.909090909091	22	0	95	0	0.0	41	0	165	0	0.0	71	6	293	30	0.102389078498
LOC_Os02g05870	4	0	18	0	0.0	10	0	39	0	0.0	45	0	149	0	0.0	59	0	206	0	0.0
LOC_Os02g05880	10	0	35	1	0.0285714285714	28	0	83	1	0.0120481927711	39	0	118	0	0.0	77	0	236	2	0.00847457627119
LOC_Os02g05890	10	0	54	1	0.0185185185185	17	0	88	1	0.0113636363636	54	0	242	1	0.00413223140496	81	0	384	3	0.0078125
LOC_Os02g05900	2	2	13	11	0.846153846154	6	0	49	0	0.0	40	0	319	0	0.0	48	2	381	11	0.0288713910761
LOC_Os02g05910	2	1	6	4	0.666666666667	17	0	55	0	0.0	47	0	140	1	0.00714285714286	66	1	201	5	0.0248756218905
LOC_Os02g05920	2	2	10	9	0.9	17	0	89	0	0.0	46	0	249	1	0.00401606425703	65	2	348	10	0.0287356321839
LOC_Os02g05930	6	2	28	8	0.285714285714	20	0	96	0	0.0	38	0	164	2	0.0121951219512	64	2	288	10	0.0347222222222
LOC_Os02g05940	2	1	4	4	1.0	12	0	40	0	0.0	53	0	139	0	0.0	67	1	183	4	0.0218579234973
LOC_Os02g05950	6	3	17	16	0.941176470588	12	0	49	0	0.0	48	0	149	0	0.0	66	3	215	16	0.0744186046512
LOC_Os02g05960	6	4	26	14	0.538461538462	13	0	58	0	0.0	48	0	215	1	0.0046511627907	67	4	299	15	0.0501672240803
LOC_Os02g05970	4	4	17	14	0.823529411765	20	0	86	0	0.0	53	0	213	0	0.0	77	4	316	14	0.0443037974684
LOC_Os02g05980	3	2	14	10	0.714285714286	13	0	49	0	0.0	35	0	146	0	0.0	51	2	209	10	0.0478468899522
LOC_Os02g06010	0	0	0	0	nan	8	0	49	0	0.0	43	0	259	3	0.011583011583	51	0	308	3	0.00974025974026
LOC_Os02g06030	2	0	6	0	0.0	9	0	30	0	0.0	34	0	108	0	0.0	45	0	144	0	0.0
LOC_Os02g06060	24	18	86	85	0.988372093023	14	7	57	46	0.80701754386	49	4	151	19	0.12582781457	87	29	294	150	0.510204081633
LOC_Os02g06070	4	3	17	13	0.764705882353	12	0	50	0	0.0	49	0	164	0	0.0	65	3	231	13	0.0562770562771
LOC_Os02g06080	25	0	91	0	0.0	13	0	49	0	0.0	13	0	37	0	0.0	51	0	177	0	0.0
LOC_Os02g06090	2	0	17	0	0.0	6	0	36	0	0.0	46	0	299	1	0.00334448160535	54	0	352	1	0.00284090909091
LOC_Os02g06100	4	3	15	14	0.933333333333	13	6	49	35	0.714285714286	34	0	114	6	0.0526315789474	51	9	178	55	0.308988764045
LOC_Os02g06120	4	0	22	0	0.0	22	0	108	3	0.0277777777778	48	0	237	0	0.0	74	0	367	3	0.00817438692098
LOC_Os02g06130	2	0	15	0	0.0	13	1	77	3	0.038961038961	50	0	316	1	0.00316455696203	65	1	408	4	0.00980392156863
LOC_Os02g06150	4	0	7	0	0.0	2	0	5	0	0.0	33	0	52	0	0.0	39	0	64	0	0.0
LOC_Os02g06160	0	0	0	0	nan	0	0	0	0	nan	1	0	7	0	0.0	1	0	7	0	0.0
LOC_Os02g06170	20	0	48	0	0.0	6	0	13	0	0.0	29	0	62	0	0.0	55	0	123	0	0.0
LOC_Os02g06180	2	2	9	7	0.777777777778	9	0	34	0	0.0	44	0	167	1	0.0059880239521	55	2	210	8	0.0380952380952
LOC_Os02g06190	2	0	15	0	0.0	6	0	37	0	0.0	49	0	302	2	0.00662251655629	57	0	354	2	0.00564971751412
LOC_Os02g06200	2	0	3	0	0.0	9	0	37	1	0.027027027027	53	0	216	1	0.00462962962963	64	0	256	2	0.0078125
LOC_Os02g06205	2	0	7	0	0.0	17	0	93	2	0.0215053763441	44	0	260	0	0.0	63	0	360	2	0.00555555555556
LOC_Os02g06210	26	0	116	0	0.0	32	0	162	2	0.0123456790123	84	1	459	4	0.00871459694989	142	1	737	6	0.00814111261872
LOC_Os02g06215	24	0	109	0	0.0	15	0	69	0	0.0	40	1	199	4	0.0201005025126	79	1	377	4	0.0106100795756
LOC_Os02g06220	0	0	0	0	nan	0	0	0	0	nan	1	0	7	0	0.0	1	0	7	0	0.0
LOC_Os02g06240	0	0	0	0	nan	0	0	0	0	nan	1	0	7	0	0.0	1	0	7	0	0.0
LOC_Os02g06250	4	0	33	0	0.0	19	0	125	0	0.0	39	0	281	1	0.00355871886121	62	0	439	1	0.00227790432802
LOC_Os02g06260	4	2	15	13	0.866666666667	17	0	88	1	0.0113636363636	44	0	205	0	0.0	65	2	308	14	0.0454545454545
LOC_Os02g06280	8	6	65	46	0.707692307692	13	0	113	0	0.0	39	0	313	1	0.00319488817891	60	6	491	47	0.0957230142566
LOC_Os02g06290	0	0	0	0	nan	6	0	29	0	0.0	39	0	245	0	0.0	45	0	274	0	0.0
LOC_Os02g06300	2	0	13	0	0.0	6	0	29	0	0.0	53	0	315	0	0.0	61	0	357	0	0.0
LOC_Os02g06330	38	0	67	0	0.0	21	0	28	0	0.0	23	0	40	0	0.0	82	0	135	0	0.0
LOC_Os02g06340	20	0	50	0	0.0	8	0	25	0	0.0	50	0	138	1	0.00724637681159	78	0	213	1	0.00469483568075
LOC_Os02g06350	1	1	5	5	1.0	0	0	0	0	nan	0	0	0	0	nan	1	1	5	5	1.0
LOC_Os02g06360	30	0	127	1	0.00787401574803	4	0	15	0	0.0	32	0	77	2	0.025974025974	66	0	219	3	0.013698630137
LOC_Os02g06370	6	0	14	0	0.0	16	0	34	0	0.0	52	0	168	0	0.0	74	0	216	0	0.0
LOC_Os02g06380	39	0	75	1	0.0133333333333	17	0	35	0	0.0	34	0	74	0	0.0	90	0	184	1	0.0054347826087
LOC_Os02g06390	8	7	28	28	1.0	22	0	65	0	0.0	44	0	140	1	0.00714285714286	74	7	233	29	0.124463519313
LOC_Os02g06400	25	0	35	0	0.0	20	0	27	0	0.0	26	0	46	2	0.0434782608696	71	0	108	2	0.0185185185185
LOC_Os02g06410	4	0	9	0	0.0	7	0	17	0	0.0	16	0	32	0	0.0	27	0	58	0	0.0
LOC_Os02g06420	36	23	112	108	0.964285714286	22	9	50	34	0.68	33	4	69	19	0.275362318841	91	36	231	161	0.69696969697
LOC_Os02g06430	6	0	37	0	0.0	7	0	46	1	0.0217391304348	56	0	315	2	0.00634920634921	69	0	398	3	0.00753768844221
LOC_Os02g06440	2	0	5	0	0.0	14	0	37	0	0.0	38	0	89	1	0.0112359550562	54	0	131	1	0.00763358778626
LOC_Os02g06460	0	0	0	0	nan	16	0	105	0	0.0	39	0	226	0	0.0	55	0	331	0	0.0
LOC_Os02g06470	25	0	92	0	0.0	17	0	82	1	0.0121951219512	62	0	250	1	0.004	104	0	424	2	0.00471698113208
LOC_Os02g06480	29	0	118	0	0.0	19	0	93	1	0.010752688172	72	0	311	1	0.0032154340836	120	0	522	2	0.00383141762452
LOC_Os02g06490	30	0	63	0	0.0	20	0	70	0	0.0	59	0	168	0	0.0	109	0	301	0	0.0
LOC_Os02g06500	14	0	65	0	0.0	14	0	65	0	0.0	44	0	158	0	0.0	72	0	288	0	0.0
LOC_Os02g06510	4	2	31	28	0.903225806452	1	0	1	1	1.0	20	1	123	7	0.0569105691057	25	3	155	36	0.232258064516
LOC_Os02g06520	23	0	39	0	0.0	10	0	11	0	0.0	32	0	79	1	0.0126582278481	65	0	129	1	0.0077519379845
LOC_Os02g06540	25	0	120	0	0.0	6	0	19	0	0.0	9	0	14	0	0.0	40	0	153	0	0.0
LOC_Os02g06560	0	0	0	0	nan	0	0	0	0	nan	1	0	1	0	0.0	1	0	1	0	0.0
LOC_Os02g06570	4	2	17	17	1.0	19	0	77	1	0.012987012987	52	0	195	0	0.0	75	2	289	18	0.0622837370242
LOC_Os02g06580	6	0	34	0	0.0	6	0	38	0	0.0	53	0	303	0	0.0	65	0	375	0	0.0
LOC_Os02g06584	38	0	72	0	0.0	17	0	40	0	0.0	33	0	57	0	0.0	88	0	169	0	0.0
LOC_Os02g06588	2	2	8	7	0.875	11	0	54	0	0.0	46	0	224	2	0.00892857142857	59	2	286	9	0.0314685314685
LOC_Os02g06592	4	4	23	23	1.0	7	0	39	0	0.0	39	0	221	1	0.00452488687783	50	4	283	24	0.0848056537102
LOC_Os02g06605	2	0	7	0	0.0	3	0	12	1	0.0833333333333	8	0	35	2	0.0571428571429	13	0	54	3	0.0555555555556
LOC_Os02g06610	28	12	98	97	0.989795918367	13	6	55	42	0.763636363636	27	1	85	11	0.129411764706	68	19	238	150	0.63025210084
LOC_Os02g06630	40	0	75	0	0.0	32	0	58	1	0.0172413793103	32	0	69	0	0.0	104	0	202	1	0.0049504950495
LOC_Os02g06640	14	0	31	0	0.0	24	0	57	0	0.0	51	0	124	1	0.00806451612903	89	0	212	1	0.00471698113208
LOC_Os02g06650	8	2	32	5	0.15625	14	0	53	1	0.0188679245283	42	0	152	0	0.0	64	2	237	6	0.0253164556962
LOC_Os02g06690	6	0	33	1	0.030303030303	6	0	33	0	0.0	17	0	77	0	0.0	29	0	143	1	0.00699300699301
LOC_Os02g06700	6	1	23	6	0.260869565217	17	0	77	0	0.0	52	0	214	3	0.0140186915888	75	1	314	9	0.0286624203822
LOC_Os02g06720	4	2	23	10	0.434782608696	12	0	70	0	0.0	38	0	181	1	0.00552486187845	54	2	274	11	0.0401459854015
LOC_Os02g06725	6	6	49	48	0.979591836735	10	0	79	0	0.0	34	0	247	2	0.0080971659919	50	6	375	50	0.133333333333
LOC_Os02g06730	14	11	58	54	0.931034482759	10	9	42	35	0.833333333333	50	1	211	7	0.0331753554502	74	21	311	96	0.308681672026
LOC_Os02g06754	12	0	25	0	0.0	3	0	8	0	0.0	16	0	38	0	0.0	31	0	71	0	0.0
LOC_Os02g06760	10	0	20	0	0.0	7	0	11	0	0.0	25	0	56	0	0.0	42	0	87	0	0.0
LOC_Os02g06770	10	0	52	0	0.0	22	0	126	2	0.015873015873	43	0	173	2	0.0115606936416	75	0	351	4	0.011396011396
LOC_Os02g06779	10	0	25	0	0.0	7	0	26	0	0.0	43	0	163	1	0.00613496932515	60	0	214	1	0.00467289719626
LOC_Os02g06790	4	0	36	0	0.0	8	0	61	1	0.016393442623	37	0	271	0	0.0	49	0	368	1	0.00271739130435
LOC_Os02g06830	0	0	0	0	nan	2	0	21	0	0.0	36	0	378	5	0.0132275132275	38	0	399	5	0.0125313283208
LOC_Os02g06840	11	0	67	0	0.0	4	0	24	0	0.0	18	0	126	1	0.00793650793651	33	0	217	1	0.00460829493088
LOC_Os02g06850	1	0	1	0	0.0	0	0	0	0	nan	0	0	0	0	nan	1	0	1	0	0.0
LOC_Os02g06860	1	0	1	0	0.0	0	0	0	0	nan	0	0	0	0	nan	1	0	1	0	0.0
LOC_Os02g06880	1	0	2	0	0.0	0	0	0	0	nan	1	0	2	0	0.0	2	0	4	0	0.0
LOC_Os02g06890	4	0	39	0	0.0	14	0	144	2	0.0138888888889	36	0	412	0	0.0	54	0	595	2	0.00336134453782
LOC_Os02g06910	14	0	27	0	0.0	9	0	18	0	0.0	46	0	83	0	0.0	69	0	128	0	0.0
LOC_Os02g06920	12	8	89	53	0.595505617978	24	0	155	1	0.00645161290323	37	0	265	0	0.0	73	8	509	54	0.106090373281
LOC_Os02g06930	2	2	14	12	0.857142857143	15	0	90	2	0.0222222222222	37	0	227	3	0.0132158590308	54	2	331	17	0.0513595166163
LOC_Os02g06940	10	0	74	0	0.0	11	1	72	2	0.0277777777778	49	0	245	2	0.00816326530612	70	1	391	4	0.0102301790281
LOC_Os02g06950	2	0	16	0	0.0	10	0	79	0	0.0	44	0	326	0	0.0	56	0	421	0	0.0
LOC_Os02g06960	14	0	52	0	0.0	11	0	39	0	0.0	39	0	148	1	0.00675675675676	64	0	239	1	0.00418410041841
LOC_Os02g06970	0	0	0	0	nan	0	0	0	0	nan	1	0	2	0	0.0	1	0	2	0	0.0
LOC_Os02g06980	28	0	108	1	0.00925925925926	10	0	44	0	0.0	48	0	151	0	0.0	86	0	303	1	0.003300330033
LOC_Os02g06990	0	0	0	0	nan	0	0	0	0	nan	1	0	8	0	0.0	1	0	8	0	0.0
LOC_Os02g07000	18	18	191	185	0.968586387435	3	3	24	17	0.708333333333	24	19	260	68	0.261538461538	45	40	475	270	0.568421052632
LOC_Os02g07010	43	0	123	2	0.0162601626016	25	0	74	0	0.0	32	0	80	0	0.0	100	0	277	2	0.0072202166065
LOC_Os02g07020	0	0	0	0	nan	8	6	79	63	0.79746835443	47	35	400	121	0.3025	55	41	479	184	0.384133611691
LOC_Os02g07030	4	0	11	0	0.0	14	0	58	0	0.0	47	0	145	2	0.0137931034483	65	0	214	2	0.00934579439252
LOC_Os02g07040	14	0	28	0	0.0	5	0	11	0	0.0	6	0	15	0	0.0	25	0	54	0	0.0
LOC_Os02g07044	15	0	64	1	0.015625	19	0	70	0	0.0	54	0	157	1	0.00636942675159	88	0	291	2	0.00687285223368
LOC_Os02g07050	4	0	18	0	0.0	13	0	62	0	0.0	44	0	231	1	0.004329004329	61	0	311	1	0.0032154340836
LOC_Os02g07060	6	0	23	0	0.0	1	0	3	0	0.0	0	0	0	0	nan	7	0	26	0	0.0
LOC_Os02g07070	10	0	40	0	0.0	24	0	93	1	0.010752688172	44	0	130	1	0.00769230769231	78	0	263	2	0.00760456273764
LOC_Os02g07120	10	0	67	0	0.0	15	0	108	1	0.00925925925926	40	0	298	3	0.010067114094	65	0	473	4	0.00845665961945
LOC_Os02g07130	26	22	121	118	0.97520661157	17	12	78	66	0.846153846154	53	8	207	45	0.217391304348	96	42	406	229	0.564039408867
LOC_Os02g07140	7	0	7	0	0.0	10	0	13	0	0.0	7	0	7	0	0.0	24	0	27	0	0.0
LOC_Os02g07150	10	8	37	32	0.864864864865	15	0	45	0	0.0	107	1	523	4	0.00764818355641	132	9	605	36	0.0595041322314
LOC_Os02g07160	8	6	24	20	0.833333333333	14	0	41	0	0.0	61	0	200	0	0.0	83	6	265	20	0.0754716981132
LOC_Os02g07170	26	0	69	0	0.0	20	0	59	0	0.0	39	0	135	0	0.0	85	0	263	0	0.0
LOC_Os02g07180	22	0	103	0	0.0	10	0	50	0	0.0	28	0	39	1	0.025641025641	60	0	192	1	0.00520833333333
LOC_Os02g07190	1	0	4	0	0.0	0	0	0	0	nan	0	0	0	0	nan	1	0	4	0	0.0
LOC_Os02g07200	0	0	0	0	nan	6	0	41	0	0.0	47	0	285	5	0.0175438596491	53	0	326	5	0.0153374233129
LOC_Os02g07210	2	1	10	2	0.2	18	0	95	2	0.0210526315789	36	0	171	0	0.0	56	1	276	4	0.0144927536232
LOC_Os02g07220	14	11	83	72	0.867469879518	16	0	99	1	0.010101010101	37	0	189	3	0.015873015873	67	11	371	76	0.204851752022
LOC_Os02g07230	9	0	24	0	0.0	7	0	24	1	0.0416666666667	51	0	80	0	0.0	67	0	128	1	0.0078125
LOC_Os02g07240	10	0	79	1	0.0126582278481	18	0	100	0	0.0	34	0	252	3	0.0119047619048	62	0	431	4	0.0092807424594
LOC_Os02g07250	8	4	51	25	0.490196078431	16	0	83	1	0.0120481927711	45	0	242	0	0.0	69	4	376	26	0.0691489361702
LOC_Os02g07260	38	0	125	1	0.008	15	0	41	0	0.0	41	0	109	1	0.00917431192661	94	0	275	2	0.00727272727273
LOC_Os02g07310	14	0	54	1	0.0185185185185	14	0	69	1	0.0144927536232	44	0	220	1	0.00454545454545	72	0	343	3	0.00874635568513
LOC_Os02g07330	26	0	103	0	0.0	15	0	74	0	0.0	35	0	151	0	0.0	76	0	328	0	0.0
LOC_Os02g07340	0	0	0	0	nan	8	0	22	0	0.0	52	0	159	0	0.0	60	0	181	0	0.0
