Gene	CG_sites	mCG_sites	CG_reads	mCG_reads	CG_methylation_level	CHG_sites	mCHG_sites	CHG_reads	mCHG_reads	CHG_methylation_level	CHH_sites	mCHH_sites	CHH_reads	mCHH_reads	CHH_methylation_level	C_sites	mC_sites	C_reads	mC_reads	C_methylation_level
765446119	2	0	11	0	0.0	7	0	42	0	0.0	41	0	235	1	0.00425531914894	50	0	288	1	0.00347222222222
765446130	8	0	70	1	0.0142857142857	11	0	108	0	0.0	30	0	271	0	0.0	49	0	449	1	0.0022271714922
765446144	10	0	110	0	0.0	8	0	71	0	0.0	32	0	292	2	0.00684931506849	50	0	473	2	0.00422832980973
765446156	3	0	12	0	0.0	1	0	7	0	0.0	34	0	186	1	0.00537634408602	38	0	205	1	0.00487804878049
765446168	8	0	77	0	0.0	10	0	103	0	0.0	33	0	350	2	0.00571428571429	51	0	530	2	0.00377358490566
765446180	6	0	100	0	0.0	5	0	120	0	0.0	25	0	343	0	0.0	36	0	563	0	0.0
765446193	7	0	33	0	0.0	3	0	12	0	0.0	35	0	156	1	0.00641025641026	45	0	201	1	0.00497512437811
765446205	2	2	10	8	0.8	19	0	121	0	0.0	44	0	327	2	0.00611620795107	65	2	458	10	0.0218340611354
765446217	2	0	4	0	0.0	2	0	10	0	0.0	33	0	294	3	0.0102040816327	37	0	308	3	0.00974025974026
765446230	12	0	172	1	0.00581395348837	2	0	19	0	0.0	26	0	427	2	0.00468384074941	40	0	618	3	0.00485436893204
765446244	0	0	0	0	nan	0	0	0	0	nan	48	0	249	1	0.00401606425703	48	0	249	1	0.00401606425703
765446256	4	0	37	0	0.0	7	0	67	0	0.0	42	0	384	0	0.0	53	0	488	0	0.0
765446268	20	0	124	0	0.0	11	0	63	1	0.015873015873	45	0	197	2	0.010152284264	76	0	384	3	0.0078125
765446281	2	0	10	0	0.0	4	0	31	0	0.0	43	0	276	7	0.0253623188406	49	0	317	7	0.0220820189274
765446294	7	0	90	0	0.0	2	0	19	0	0.0	48	0	535	2	0.00373831775701	57	0	644	2	0.00310559006211
765446306	5	0	32	0	0.0	4	0	29	0	0.0	38	0	232	0	0.0	47	0	293	0	0.0
765446318	23	0	282	5	0.0177304964539	3	0	76	0	0.0	39	0	326	4	0.0122699386503	65	0	684	9	0.0131578947368
765446332	1	0	1	0	0.0	5	0	48	0	0.0	38	0	166	0	0.0	44	0	215	0	0.0
765446344	2	2	26	23	0.884615384615	10	0	102	0	0.0	40	0	486	3	0.00617283950617	52	2	614	26	0.042345276873
765446357	11	2	41	11	0.268292682927	15	0	46	1	0.0217391304348	44	0	163	0	0.0	70	2	250	12	0.048
765446369	4	0	27	0	0.0	16	0	122	0	0.0	47	0	370	5	0.0135135135135	67	0	519	5	0.00963391136802
765446384	8	8	89	87	0.977528089888	15	0	204	2	0.00980392156863	33	0	410	3	0.00731707317073	56	8	703	92	0.130867709815
765446397	4	2	43	20	0.46511627907	9	0	91	0	0.0	40	0	367	1	0.00272479564033	53	2	501	21	0.0419161676647
765446410	0	0	0	0	nan	2	0	23	0	0.0	36	0	201	0	0.0	38	0	224	0	0.0
765446425	14	0	341	1	0.00293255131965	9	0	176	1	0.00568181818182	35	0	650	2	0.00307692307692	58	0	1167	4	0.00342759211654
765446437	16	0	163	0	0.0	15	0	114	0	0.0	34	0	164	2	0.0121951219512	65	0	441	2	0.00453514739229
765446450	9	0	25	0	0.0	12	0	36	0	0.0	42	0	75	0	0.0	63	0	136	0	0.0
765446464	12	0	66	0	0.0	21	0	128	0	0.0	48	0	248	2	0.00806451612903	81	0	442	2	0.00452488687783
765446477	8	0	30	1	0.0333333333333	1	0	9	0	0.0	41	0	89	1	0.0112359550562	50	0	128	2	0.015625
