Gene	CG_sites	mCG_sites	CG_reads	mCG_reads	CG_methylation_level	CHG_sites	mCHG_sites	CHG_reads	mCHG_reads	CHG_methylation_level	CHH_sites	mCHH_sites	CHH_reads	mCHH_reads	CHH_methylation_level	C_sites	mC_sites	C_reads	mC_reads	C_methylation_level
GSVIVG01014218001	0	0	0	0	nan	10	0	104	0	0.0	43	0	453	0	0.0	53	0	557	0	0.0
GSVIVG01014219001	0	0	0	0	nan	6	0	36	0	0.0	51	1	352	2	0.00568181818182	57	1	388	2	0.00515463917526
GSVIVG01014220001	18	0	89	0	0.0	14	0	81	1	0.0123456790123	52	0	207	1	0.0048309178744	84	0	377	2	0.0053050397878
GSVIVG01014221001	0	0	0	0	nan	10	0	77	1	0.012987012987	40	1	303	7	0.023102310231	50	1	380	8	0.0210526315789
GSVIVG01014222001	0	0	0	0	nan	12	0	51	0	0.0	26	0	110	1	0.00909090909091	38	0	161	1	0.00621118012422
GSVIVG01014223001	26	0	148	1	0.00675675675676	13	0	71	1	0.0140845070423	50	0	226	1	0.00442477876106	89	0	445	3	0.00674157303371
GSVIVG01014224001	6	6	40	37	0.925	19	0	126	0	0.0	46	0	321	0	0.0	71	6	487	37	0.0759753593429
GSVIVG01014225001	6	0	30	0	0.0	17	0	71	1	0.0140845070423	51	0	122	2	0.016393442623	74	0	223	3	0.0134529147982
GSVIVG01014227001	2	2	15	13	0.866666666667	14	0	101	0	0.0	36	0	260	1	0.00384615384615	52	2	376	14	0.0372340425532
GSVIVG01014228001	6	5	50	26	0.52	16	0	145	1	0.00689655172414	42	0	404	1	0.00247524752475	64	5	599	28	0.0467445742905
GSVIVG01014230001	9	0	15	0	0.0	4	0	7	0	0.0	17	0	22	0	0.0	30	0	44	0	0.0
GSVIVG01014231001	1	0	4	0	0.0	0	0	0	0	nan	5	0	31	0	0.0	6	0	35	0	0.0
GSVIVG01014233001	1	1	6	5	0.833333333333	13	1	81	6	0.0740740740741	34	0	158	0	0.0	48	2	245	11	0.0448979591837
GSVIVG01014235001	4	4	40	30	0.75	14	0	150	1	0.00666666666667	47	0	490	0	0.0	65	4	680	31	0.0455882352941
GSVIVG01014236001	1	0	2	0	0.0	8	0	15	0	0.0	21	0	40	0	0.0	30	0	57	0	0.0
GSVIVG01014238001	2	2	14	5	0.357142857143	21	0	163	0	0.0	41	0	298	1	0.00335570469799	64	2	475	6	0.0126315789474
GSVIVG01014240001	4	0	6	3	0.5	9	0	36	0	0.0	43	0	135	0	0.0	56	0	177	3	0.0169491525424
GSVIVG01014241001	12	0	104	1	0.00961538461538	6	0	45	0	0.0	49	0	414	3	0.00724637681159	67	0	563	4	0.00710479573712
GSVIVG01014243001	5	1	8	5	0.625	9	0	22	0	0.0	42	0	97	0	0.0	56	1	127	5	0.0393700787402
GSVIVG01014246001	8	0	23	0	0.0	17	0	70	0	0.0	50	0	172	0	0.0	75	0	265	0	0.0
GSVIVG01014247001	7	4	26	24	0.923076923077	12	0	49	0	0.0	42	0	147	0	0.0	61	4	222	24	0.108108108108
GSVIVG01014248001	18	3	145	14	0.0965517241379	9	0	80	0	0.0	48	0	387	3	0.0077519379845	75	3	612	17	0.0277777777778
GSVIVG01014250001	0	0	0	0	nan	4	0	35	0	0.0	18	0	149	0	0.0	22	0	184	0	0.0
GSVIVG01014251001	2	2	11	11	1.0	16	0	84	0	0.0	49	0	242	0	0.0	67	2	337	11	0.0326409495549
GSVIVG01014252001	0	0	0	0	nan	0	0	0	0	nan	1	0	7	0	0.0	1	0	7	0	0.0
GSVIVG01014254001	2	2	18	17	0.944444444444	15	0	117	0	0.0	55	0	442	1	0.00226244343891	72	2	577	18	0.0311958405546
GSVIVG01014255001	0	0	0	0	nan	0	0	0	0	nan	1	0	4	0	0.0	1	0	4	0	0.0
GSVIVG01014257001	2	2	17	7	0.411764705882	5	0	37	0	0.0	40	0	345	1	0.00289855072464	47	2	399	8	0.0200501253133
GSVIVG01014258001	14	0	77	0	0.0	15	0	120	0	0.0	43	0	305	1	0.00327868852459	72	0	502	1	0.00199203187251
GSVIVG01014261001	4	4	37	36	0.972972972973	9	0	87	0	0.0	47	0	415	2	0.00481927710843	60	4	539	38	0.0705009276438
GSVIVG01014262001	0	0	0	0	nan	0	0	0	0	nan	1	0	5	0	0.0	1	0	5	0	0.0
GSVIVG01014263001	0	0	0	0	nan	12	1	91	4	0.043956043956	56	1	409	4	0.00977995110024	68	2	500	8	0.016
GSVIVG01014264001	0	0	0	0	nan	12	0	66	1	0.0151515151515	64	0	324	0	0.0	76	0	390	1	0.0025641025641
GSVIVG01014265001	2	0	2	0	0.0	2	0	3	0	0.0	28	0	78	0	0.0	32	0	83	0	0.0
GSVIVG01014267001	2	0	9	0	0.0	10	0	68	0	0.0	52	0	292	2	0.00684931506849	64	0	369	2	0.00542005420054
GSVIVG01014268001	0	0	0	0	nan	0	0	0	0	nan	1	0	8	0	0.0	1	0	8	0	0.0
GSVIVG01014269001	4	0	29	0	0.0	7	0	46	0	0.0	51	0	282	0	0.0	62	0	357	0	0.0
GSVIVG01014271001	8	0	13	0	0.0	21	0	39	0	0.0	46	0	64	0	0.0	75	0	116	0	0.0
GSVIVG01014272001	8	0	38	7	0.184210526316	4	0	17	2	0.117647058824	34	0	118	2	0.0169491525424	46	0	173	11	0.0635838150289
GSVIVG01014274001	4	4	33	27	0.818181818182	8	1	78	6	0.0769230769231	45	0	375	2	0.00533333333333	57	5	486	35	0.0720164609053
GSVIVG01014275001	4	4	24	23	0.958333333333	11	0	67	0	0.0	48	0	323	1	0.0030959752322	63	4	414	24	0.0579710144928
GSVIVG01014276001	8	8	65	59	0.907692307692	13	1	96	2	0.0208333333333	38	0	332	1	0.00301204819277	59	9	493	62	0.125760649087
GSVIVG01014277001	0	0	0	0	nan	20	0	188	0	0.0	46	0	389	0	0.0	66	0	577	0	0.0
GSVIVG01014279001	2	0	15	0	0.0	7	0	37	1	0.027027027027	56	0	310	1	0.00322580645161	65	0	362	2	0.00552486187845
GSVIVG01014280001	4	0	23	0	0.0	21	0	107	0	0.0	37	0	188	1	0.00531914893617	62	0	318	1	0.00314465408805
GSVIVG01014282001	10	0	101	0	0.0	14	0	95	0	0.0	34	0	325	1	0.00307692307692	58	0	521	1	0.00191938579655
GSVIVG01014284001	7	1	20	8	0.4	12	0	32	0	0.0	29	0	96	1	0.0104166666667	48	1	148	9	0.0608108108108
GSVIVG01014285001	0	0	0	0	nan	18	0	89	0	0.0	37	0	195	1	0.00512820512821	55	0	284	1	0.00352112676056
GSVIVG01014286001	4	4	19	15	0.789473684211	12	0	61	0	0.0	44	0	257	1	0.00389105058366	60	4	337	16	0.0474777448071
GSVIVG01014287001	0	0	0	0	nan	10	0	56	1	0.0178571428571	43	0	292	0	0.0	53	0	348	1	0.00287356321839
GSVIVG01014288001	6	0	34	0	0.0	7	0	41	0	0.0	26	0	149	0	0.0	39	0	224	0	0.0
GSVIVG01014289001	6	0	34	1	0.0294117647059	8	0	42	0	0.0	59	0	263	3	0.0114068441065	73	0	339	4	0.0117994100295
GSVIVG01014290001	2	0	12	0	0.0	6	0	34	0	0.0	34	0	189	1	0.00529100529101	42	0	235	1	0.00425531914894
GSVIVG01014293001	4	0	12	0	0.0	2	0	4	0	0.0	2	0	6	0	0.0	8	0	22	0	0.0
GSVIVG01014294001	0	0	0	0	nan	8	0	34	0	0.0	35	0	154	0	0.0	43	0	188	0	0.0
GSVIVG01014295001	8	6	27	22	0.814814814815	16	0	63	0	0.0	46	0	181	0	0.0	70	6	271	22	0.0811808118081
GSVIVG01014296001	0	0	0	0	nan	0	0	0	0	nan	1	0	2	0	0.0	1	0	2	0	0.0
GSVIVG01014297001	2	2	18	10	0.555555555556	10	0	72	0	0.0	45	0	306	2	0.00653594771242	57	2	396	12	0.030303030303
GSVIVG01014299001	1	0	5	0	0.0	8	0	28	0	0.0	51	0	145	0	0.0	60	0	178	0	0.0
GSVIVG01014301001	5	0	17	0	0.0	4	0	11	0	0.0	52	0	116	1	0.00862068965517	61	0	144	1	0.00694444444444
GSVIVG01014302001	6	0	28	0	0.0	26	0	94	0	0.0	45	0	127	0	0.0	77	0	249	0	0.0
GSVIVG01014303001	0	0	0	0	nan	0	0	0	0	nan	44	0	400	1	0.0025	44	0	400	1	0.0025
GSVIVG01014304001	8	0	48	0	0.0	4	0	28	0	0.0	7	0	48	0	0.0	19	0	124	0	0.0
GSVIVG01014307001	4	0	5	0	0.0	17	0	62	0	0.0	47	0	163	1	0.00613496932515	68	0	230	1	0.00434782608696
GSVIVG01014308001	0	0	0	0	nan	5	0	6	0	0.0	53	0	73	0	0.0	58	0	79	0	0.0
GSVIVG01014309001	4	2	17	4	0.235294117647	21	0	91	0	0.0	119	0	431	2	0.0046403712297	144	2	539	6	0.0111317254174
GSVIVG01014311001	0	0	0	0	nan	8	0	19	0	0.0	44	0	85	0	0.0	52	0	104	0	0.0
GSVIVG01014313001	6	4	46	31	0.673913043478	11	0	96	0	0.0	35	0	286	0	0.0	52	4	428	31	0.0724299065421
GSVIVG01014315001	6	0	42	0	0.0	12	0	92	0	0.0	42	0	311	1	0.0032154340836	60	0	445	1	0.00224719101124
GSVIVG01014318001	14	14	145	134	0.924137931034	12	0	139	1	0.00719424460432	39	0	419	1	0.00238663484487	65	14	703	136	0.193456614509
GSVIVG01014319001	4	4	27	20	0.740740740741	16	0	99	1	0.010101010101	54	0	351	1	0.002849002849	74	4	477	22	0.0461215932914
GSVIVG01014320001	2	1	65	6	0.0923076923077	2	2	61	11	0.180327868852	27	3	782	12	0.0153452685422	31	6	908	29	0.0319383259912
GSVIVG01014321001	6	0	23	0	0.0	13	0	44	0	0.0	42	0	139	1	0.00719424460432	61	0	206	1	0.00485436893204
GSVIVG01014323001	0	0	0	0	nan	1	0	2	0	0.0	16	0	21	0	0.0	17	0	23	0	0.0
GSVIVG01014326001	6	5	27	24	0.888888888889	12	10	53	41	0.77358490566	41	1	186	5	0.0268817204301	59	16	266	70	0.263157894737
GSVIVG01014327001	10	6	76	66	0.868421052632	3	0	17	0	0.0	42	0	316	4	0.0126582278481	55	6	409	70	0.171149144254
GSVIVG01014328001	0	0	0	0	nan	0	0	0	0	nan	1	0	5	0	0.0	1	0	5	0	0.0
GSVIVG01014329001	4	4	47	30	0.63829787234	24	0	287	1	0.00348432055749	37	0	408	2	0.00490196078431	65	4	742	33	0.044474393531
GSVIVG01014330001	2	2	15	15	1.0	11	0	80	0	0.0	44	0	314	0	0.0	57	2	409	15	0.0366748166259
GSVIVG01014331001	0	0	0	0	nan	10	0	67	0	0.0	48	0	350	1	0.00285714285714	58	0	417	1	0.00239808153477
GSVIVG01014332001	4	4	38	19	0.5	22	0	229	0	0.0	40	0	389	1	0.0025706940874	66	4	656	20	0.030487804878
GSVIVG01014333001	4	3	12	11	0.916666666667	19	0	82	0	0.0	41	0	179	0	0.0	64	3	273	11	0.040293040293
GSVIVG01014334001	2	2	14	13	0.928571428571	8	0	64	0	0.0	44	0	345	0	0.0	54	2	423	13	0.0307328605201
GSVIVG01014335001	8	7	49	29	0.591836734694	19	0	119	1	0.00840336134454	39	0	264	1	0.00378787878788	66	7	432	31	0.0717592592593
GSVIVG01014336001	28	0	172	0	0.0	22	0	135	1	0.00740740740741	32	0	186	0	0.0	82	0	493	1	0.00202839756592
GSVIVG01014337001	12	0	83	1	0.0120481927711	14	0	99	1	0.010101010101	52	0	253	1	0.00395256916996	78	0	435	3	0.00689655172414
GSVIVG01014338001	6	0	32	0	0.0	10	0	49	0	0.0	52	0	247	0	0.0	68	0	328	0	0.0
GSVIVG01014340001	8	0	39	0	0.0	23	0	134	1	0.00746268656716	44	0	198	1	0.00505050505051	75	0	371	2	0.00539083557951
GSVIVG01014341001	6	5	28	21	0.75	12	0	56	0	0.0	46	2	236	6	0.0254237288136	64	7	320	27	0.084375
GSVIVG01014344001	0	0	0	0	nan	4	0	32	0	0.0	45	0	342	2	0.00584795321637	49	0	374	2	0.00534759358289
GSVIVG01014347001	0	0	0	0	nan	0	0	0	0	nan	1	0	1	0	0.0	1	0	1	0	0.0
GSVIVG01014350001	14	0	66	0	0.0	13	0	62	0	0.0	49	0	249	1	0.00401606425703	76	0	377	1	0.0026525198939
GSVIVG01014351001	6	0	21	0	0.0	2	0	5	0	0.0	27	0	73	0	0.0	35	0	99	0	0.0
GSVIVG01014353001	28	0	112	0	0.0	14	0	68	0	0.0	41	0	175	2	0.0114285714286	83	0	355	2	0.0056338028169
GSVIVG01014354001	2	0	8	1	0.125	17	0	61	0	0.0	51	0	202	1	0.0049504950495	70	0	271	2	0.00738007380074
GSVIVG01014355001	0	0	0	0	nan	2	0	2	0	0.0	4	0	4	0	0.0	6	0	6	0	0.0
GSVIVG01014357001	2	0	9	0	0.0	16	0	89	2	0.0224719101124	50	0	263	1	0.00380228136882	68	0	361	3	0.00831024930748
GSVIVG01014358001	0	0	0	0	nan	2	0	7	0	0.0	4	0	17	0	0.0	6	0	24	0	0.0
GSVIVG01014359001	3	0	14	0	0.0	19	0	78	0	0.0	50	0	208	1	0.00480769230769	72	0	300	1	0.00333333333333
GSVIVG01014360001	8	0	37	0	0.0	8	0	44	1	0.0227272727273	40	0	205	2	0.00975609756098	56	0	286	3	0.0104895104895
GSVIVG01014363001	6	0	11	0	0.0	6	0	9	0	0.0	21	0	38	0	0.0	33	0	58	0	0.0
GSVIVG01014366001	0	0	0	0	nan	8	0	73	0	0.0	40	0	284	0	0.0	48	0	357	0	0.0
GSVIVG01014368001	8	3	27	17	0.62962962963	13	0	60	1	0.0166666666667	49	0	234	0	0.0	70	3	321	18	0.0560747663551
GSVIVG01014369001	2	1	11	3	0.272727272727	18	0	111	0	0.0	45	0	259	2	0.00772200772201	65	1	381	5	0.0131233595801
GSVIVG01014371001	8	0	19	0	0.0	4	0	9	0	0.0	25	0	77	0	0.0	37	0	105	0	0.0
GSVIVG01014375001	10	0	28	0	0.0	11	0	34	0	0.0	39	0	122	2	0.016393442623	60	0	184	2	0.0108695652174
GSVIVG01014378001	0	0	0	0	nan	2	0	12	0	0.0	32	0	108	0	0.0	34	0	120	0	0.0
GSVIVG01014379001	4	2	17	6	0.352941176471	11	0	51	0	0.0	42	0	178	1	0.00561797752809	57	2	246	7	0.0284552845528
GSVIVG01014380001	0	0	0	0	nan	4	0	28	0	0.0	40	0	154	1	0.00649350649351	44	0	182	1	0.00549450549451
GSVIVG01014381001	4	0	20	0	0.0	7	0	27	0	0.0	46	0	156	1	0.00641025641026	57	0	203	1	0.00492610837438
GSVIVG01014382001	6	0	33	0	0.0	14	0	68	1	0.0147058823529	47	0	192	0	0.0	67	0	293	1	0.00341296928328
GSVIVG01014383001	2	0	8	0	0.0	14	0	69	1	0.0144927536232	54	0	201	0	0.0	70	0	278	1	0.00359712230216
GSVIVG01014384001	6	6	22	19	0.863636363636	13	0	52	0	0.0	45	0	167	1	0.0059880239521	64	6	241	20	0.0829875518672
GSVIVG01014385001	0	0	0	0	nan	4	0	20	1	0.05	35	0	161	2	0.0124223602484	39	0	181	3	0.0165745856354
GSVIVG01014386001	5	0	22	0	0.0	3	0	13	0	0.0	38	0	76	0	0.0	46	0	111	0	0.0
GSVIVG01014387001	12	0	86	0	0.0	17	0	98	0	0.0	46	0	271	0	0.0	75	0	455	0	0.0
GSVIVG01014388001	4	4	30	11	0.366666666667	17	1	117	2	0.017094017094	45	0	277	0	0.0	66	5	424	13	0.0306603773585
GSVIVG01014389001	6	0	45	0	0.0	18	0	128	0	0.0	48	0	301	1	0.00332225913621	72	0	474	1	0.00210970464135
GSVIVG01014391001	2	2	11	9	0.818181818182	17	0	126	1	0.00793650793651	54	1	378	5	0.0132275132275	73	3	515	15	0.0291262135922
GSVIVG01014394001	2	2	11	10	0.909090909091	9	0	77	0	0.0	53	0	404	1	0.00247524752475	64	2	492	11	0.0223577235772
GSVIVG01014395001	8	7	39	33	0.846153846154	9	0	45	0	0.0	43	0	207	0	0.0	60	7	291	33	0.113402061856
GSVIVG01014396001	2	0	6	0	0.0	7	0	37	0	0.0	50	0	273	0	0.0	59	0	316	0	0.0
GSVIVG01014397001	0	0	0	0	nan	0	0	0	0	nan	1	0	6	0	0.0	1	0	6	0	0.0
GSVIVG01014399001	4	0	31	0	0.0	10	0	78	0	0.0	48	0	357	0	0.0	62	0	466	0	0.0
GSVIVG01014400001	4	4	38	37	0.973684210526	12	0	103	0	0.0	41	0	336	1	0.00297619047619	57	4	477	38	0.0796645702306
GSVIVG01014401001	0	0	0	0	nan	0	0	0	0	nan	1	0	4	0	0.0	1	0	4	0	0.0
GSVIVG01014402001	0	0	0	0	nan	0	0	0	0	nan	1	0	2	0	0.0	1	0	2	0	0.0
GSVIVG01014403001	10	0	41	0	0.0	4	0	20	0	0.0	27	0	139	1	0.00719424460432	41	0	200	1	0.005
GSVIVG01014405001	2	0	5	0	0.0	8	0	28	0	0.0	37	0	138	0	0.0	47	0	171	0	0.0
GSVIVG01014407001	2	2	15	12	0.8	18	0	95	0	0.0	35	0	215	0	0.0	55	2	325	12	0.0369230769231
GSVIVG01014408001	10	10	68	52	0.764705882353	17	0	122	1	0.00819672131148	31	1	221	3	0.0135746606335	58	11	411	56	0.136253041363
GSVIVG01014409001	6	0	26	0	0.0	13	0	53	0	0.0	48	0	230	0	0.0	67	0	309	0	0.0
GSVIVG01014410001	4	0	44	1	0.0227272727273	4	0	59	0	0.0	33	0	381	0	0.0	41	0	484	1	0.00206611570248
GSVIVG01014412001	6	5	28	26	0.928571428571	17	0	71	1	0.0140845070423	51	0	202	0	0.0	74	5	301	27	0.0897009966777
GSVIVG01014413001	0	0	0	0	nan	0	0	0	0	nan	1	0	4	0	0.0	1	0	4	0	0.0
GSVIVG01014414001	0	0	0	0	nan	6	0	21	0	0.0	53	0	124	0	0.0	59	0	145	0	0.0
GSVIVG01014415001	4	4	22	22	1.0	17	0	98	0	0.0	48	0	237	1	0.0042194092827	69	4	357	23	0.0644257703081
GSVIVG01014416001	4	4	15	9	0.6	23	0	74	0	0.0	44	0	151	0	0.0	71	4	240	9	0.0375
GSVIVG01014417001	0	0	0	0	nan	0	0	0	0	nan	1	0	2	0	0.0	1	0	2	0	0.0
GSVIVG01014419001	0	0	0	0	nan	0	0	0	0	nan	1	0	3	0	0.0	1	0	3	0	0.0
GSVIVG01014420001	2	2	23	23	1.0	16	0	135	0	0.0	50	0	389	2	0.00514138817481	68	2	547	25	0.0457038391225
GSVIVG01014421001	2	2	25	8	0.32	9	0	125	0	0.0	44	0	555	0	0.0	55	2	705	8	0.0113475177305
GSVIVG01014422001	4	0	22	0	0.0	8	0	32	0	0.0	59	0	230	1	0.00434782608696	71	0	284	1	0.00352112676056
GSVIVG01014423001	2	1	18	8	0.444444444444	12	0	109	0	0.0	52	0	465	2	0.00430107526882	66	1	592	10	0.0168918918919
GSVIVG01014424001	6	0	49	0	0.0	13	0	116	0	0.0	40	0	336	0	0.0	59	0	501	0	0.0
GSVIVG01014426001	4	4	39	38	0.974358974359	9	0	82	0	0.0	40	0	330	0	0.0	53	4	451	38	0.0842572062084
GSVIVG01014427001	14	0	84	0	0.0	10	0	53	0	0.0	41	0	281	0	0.0	65	0	418	0	0.0
GSVIVG01014428001	22	0	93	0	0.0	11	0	48	0	0.0	46	0	137	0	0.0	79	0	278	0	0.0
GSVIVG01014430001	0	0	0	0	nan	7	0	36	0	0.0	60	0	332	0	0.0	67	0	368	0	0.0
GSVIVG01014431001	2	0	10	0	0.0	12	0	88	1	0.0113636363636	48	0	368	3	0.00815217391304	62	0	466	4	0.00858369098712
GSVIVG01014432001	4	4	21	21	1.0	13	0	74	0	0.0	46	0	266	0	0.0	63	4	361	21	0.0581717451524
GSVIVG01014434001	6	3	35	13	0.371428571429	6	0	41	0	0.0	39	0	230	2	0.00869565217391	51	3	306	15	0.0490196078431
GSVIVG01014436001	6	3	44	17	0.386363636364	4	0	31	0	0.0	42	0	312	2	0.00641025641026	52	3	387	19	0.0490956072351
GSVIVG01014437001	14	0	69	0	0.0	7	0	36	0	0.0	45	0	314	1	0.0031847133758	66	0	419	1	0.00238663484487
GSVIVG01014439001	8	1	42	3	0.0714285714286	7	0	37	0	0.0	62	0	310	0	0.0	77	1	389	3	0.00771208226221
GSVIVG01014440001	2	0	19	0	0.0	9	0	74	0	0.0	24	0	199	0	0.0	35	0	292	0	0.0
GSVIVG01014441001	2	0	16	0	0.0	2	0	16	0	0.0	44	0	339	0	0.0	48	0	371	0	0.0
GSVIVG01014442001	22	0	107	0	0.0	16	0	72	0	0.0	48	0	227	0	0.0	86	0	406	0	0.0
GSVIVG01014443001	4	0	24	0	0.0	19	0	104	0	0.0	48	0	274	0	0.0	71	0	402	0	0.0
GSVIVG01014444001	17	0	65	0	0.0	10	0	27	0	0.0	14	0	34	0	0.0	41	0	126	0	0.0
GSVIVG01014445001	6	5	33	16	0.484848484848	15	0	83	0	0.0	35	0	222	0	0.0	56	5	338	16	0.0473372781065
GSVIVG01014447001	2	0	3	0	0.0	5	0	7	0	0.0	18	0	47	0	0.0	25	0	57	0	0.0
GSVIVG01014448001	5	1	22	2	0.0909090909091	11	0	52	1	0.0192307692308	40	0	128	0	0.0	56	1	202	3	0.0148514851485
GSVIVG01014449001	0	0	0	0	nan	0	0	0	0	nan	12	0	16	0	0.0	12	0	16	0	0.0
GSVIVG01014450001	3	0	13	0	0.0	9	0	47	1	0.0212765957447	47	0	165	0	0.0	59	0	225	1	0.00444444444444
GSVIVG01014451001	6	0	34	0	0.0	6	0	42	0	0.0	34	0	183	0	0.0	46	0	259	0	0.0
GSVIVG01014452001	6	0	13	0	0.0	6	0	16	0	0.0	47	0	103	0	0.0	59	0	132	0	0.0
GSVIVG01014453001	0	0	0	0	nan	2	0	23	0	0.0	7	0	64	0	0.0	9	0	87	0	0.0
GSVIVG01014454001	0	0	0	0	nan	2	0	11	0	0.0	16	0	99	0	0.0	18	0	110	0	0.0
GSVIVG01014456001	0	0	0	0	nan	0	0	0	0	nan	1	0	2	0	0.0	1	0	2	0	0.0
GSVIVG01014457001	4	2	16	16	1.0	11	0	56	0	0.0	37	0	118	0	0.0	52	2	190	16	0.0842105263158
GSVIVG01014458001	0	0	0	0	nan	0	0	0	0	nan	1	0	2	0	0.0	1	0	2	0	0.0
GSVIVG01014461001	0	0	0	0	nan	1	0	5	1	0.2	11	0	48	0	0.0	12	0	53	1	0.0188679245283
GSVIVG01014462001	15	6	33	30	0.909090909091	13	5	41	23	0.560975609756	32	0	86	1	0.0116279069767	60	11	160	54	0.3375
GSVIVG01014463001	8	0	50	1	0.02	11	0	44	0	0.0	36	0	207	0	0.0	55	0	301	1	0.00332225913621
GSVIVG01014465001	0	0	0	0	nan	1	0	4	0	0.0	11	0	50	0	0.0	12	0	54	0	0.0
GSVIVG01014467001	4	0	32	0	0.0	4	0	29	0	0.0	44	0	137	1	0.00729927007299	52	0	198	1	0.00505050505051
GSVIVG01014468001	0	0	0	0	nan	2	0	12	0	0.0	15	0	66	1	0.0151515151515	17	0	78	1	0.0128205128205
GSVIVG01014471001	25	0	103	1	0.00970873786408	17	0	66	2	0.030303030303	38	0	141	0	0.0	80	0	310	3	0.00967741935484
GSVIVG01014473001	0	0	0	0	nan	7	0	35	0	0.0	39	0	126	2	0.015873015873	46	0	161	2	0.0124223602484
GSVIVG01014474001	3	3	17	15	0.882352941176	14	0	80	3	0.0375	30	0	151	2	0.0132450331126	47	3	248	20	0.0806451612903
GSVIVG01014475001	0	0	0	0	nan	0	0	0	0	nan	1	0	2	0	0.0	1	0	2	0	0.0
GSVIVG01014476001	1	0	1	1	1.0	9	0	9	0	0.0	21	0	21	0	0.0	31	0	31	1	0.0322580645161
GSVIVG01014477001	2	0	10	0	0.0	5	0	26	0	0.0	7	0	33	0	0.0	14	0	69	0	0.0
GSVIVG01014481001	12	10	53	30	0.566037735849	12	0	60	1	0.0166666666667	24	0	110	0	0.0	48	10	223	31	0.139013452915
GSVIVG01014482001	3	0	4	3	0.75	2	0	10	0	0.0	31	0	138	0	0.0	36	0	152	3	0.0197368421053
GSVIVG01014483001	4	3	24	19	0.791666666667	4	3	22	11	0.5	39	0	209	2	0.00956937799043	47	6	255	32	0.125490196078
GSVIVG01014484001	8	0	47	0	0.0	14	0	93	0	0.0	42	0	273	2	0.00732600732601	64	0	413	2	0.00484261501211
GSVIVG01014485001	4	3	31	12	0.387096774194	8	0	43	1	0.0232558139535	27	0	129	0	0.0	39	3	203	13	0.064039408867
GSVIVG01014487001	0	0	0	0	nan	0	0	0	0	nan	4	0	19	0	0.0	4	0	19	0	0.0
GSVIVG01014490001	0	0	0	0	nan	2	0	6	0	0.0	18	0	44	0	0.0	20	0	50	0	0.0
GSVIVG01014494001	0	0	0	0	nan	0	0	0	0	nan	1	0	2	0	0.0	1	0	2	0	0.0
GSVIVG01014497001	6	1	33	2	0.0606060606061	17	0	75	0	0.0	38	0	256	1	0.00390625	61	1	364	3	0.00824175824176
GSVIVG01014498001	0	0	0	0	nan	0	0	0	0	nan	1	0	10	0	0.0	1	0	10	0	0.0
GSVIVG01014499001	0	0	0	0	nan	8	0	82	1	0.0121951219512	37	0	345	2	0.00579710144928	45	0	427	3	0.00702576112412
GSVIVG01014500001	4	4	40	40	1.0	16	0	134	0	0.0	42	0	277	0	0.0	62	4	451	40	0.0886917960089
GSVIVG01014501001	4	4	28	24	0.857142857143	21	0	100	1	0.01	48	0	253	0	0.0	73	4	381	25	0.0656167979003
GSVIVG01014502001	0	0	0	0	nan	8	1	57	6	0.105263157895	50	0	394	6	0.0152284263959	58	1	451	12	0.0266075388027
GSVIVG01014504001	4	4	54	52	0.962962962963	4	0	45	1	0.0222222222222	44	0	580	1	0.00172413793103	52	4	679	54	0.079528718704
GSVIVG01014506001	2	2	27	27	1.0	6	6	63	51	0.809523809524	51	3	571	17	0.0297723292469	59	11	661	95	0.143721633888
GSVIVG01014507001	6	2	46	8	0.173913043478	15	0	123	3	0.0243902439024	49	0	410	0	0.0	70	2	579	11	0.0189982728843
GSVIVG01014509001	7	5	27	23	0.851851851852	6	4	20	15	0.75	54	2	206	9	0.0436893203883	67	11	253	47	0.185770750988
GSVIVG01014510001	8	0	72	0	0.0	16	0	133	1	0.00751879699248	47	0	351	1	0.002849002849	71	0	556	2	0.00359712230216
GSVIVG01014512001	2	2	22	21	0.954545454545	5	0	55	0	0.0	36	0	395	3	0.00759493670886	43	2	472	24	0.0508474576271
GSVIVG01014513001	6	6	57	48	0.842105263158	12	1	118	5	0.0423728813559	53	0	513	3	0.00584795321637	71	7	688	56	0.0813953488372
GSVIVG01014514001	0	0	0	0	nan	0	0	0	0	nan	1	0	11	0	0.0	1	0	11	0	0.0
GSVIVG01014515001	2	2	20	18	0.9	6	6	62	54	0.870967741935	55	2	503	10	0.0198807157058	63	10	585	82	0.140170940171
GSVIVG01014516001	3	3	22	22	1.0	4	4	33	28	0.848484848485	42	2	331	10	0.0302114803625	49	9	386	60	0.155440414508
GSVIVG01014517001	4	4	46	45	0.978260869565	6	6	56	48	0.857142857143	60	2	519	8	0.0154142581888	70	12	621	101	0.162640901771
GSVIVG01014518001	4	4	28	26	0.928571428571	2	2	18	12	0.666666666667	41	2	506	12	0.0237154150198	47	8	552	50	0.0905797101449
GSVIVG01014519001	3	3	14	14	1.0	6	3	25	19	0.76	52	0	231	3	0.012987012987	61	6	270	36	0.133333333333
GSVIVG01014520001	3	2	10	10	1.0	7	1	28	4	0.142857142857	44	0	154	1	0.00649350649351	54	3	192	15	0.078125
GSVIVG01014522001	2	1	6	6	1.0	4	2	14	10	0.714285714286	43	0	202	3	0.0148514851485	49	3	222	19	0.0855855855856
